Region,Farm,Codfrm,Date,Latitude,Longitude,Elevation,Collector,Order,Family,Tribe,Genus,Species,Codsp,Common name,Abundance,Report
Pérez Zeledón,Reinier Fallas,REIFAL,2021-03-31T00:00:00Z,9.47640333,-83.79265,1004,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",6,4
Pérez Zeledón,Víctor Arias 1,VICAR1,2021-03-24T00:00:00Z,9.310065,-83.51575333,866,R. Montoya/ A.Zuñiga/ M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",21,1
Pérez Zeledón,Víctor Arias 1,VICAR1,2021-03-24T00:00:00Z,9.310065,-83.51575333,866,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,1
Pérez Zeledón,Víctor Arias 1,VICAR1,2021-03-24T00:00:00Z,9.310065,-83.51575333,866,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,1
Pérez Zeledón,Víctor Arias 1,VICAR1,2021-03-24T00:00:00Z,9.310065,-83.51575333,866,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,1
Pérez Zeledón,Víctor Arias 2,VICAR2,2021-03-24T00:00:00Z,9.31480333,-83.50849333,1025,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",15,2
Pérez Zeledón,Víctor Arias 2,VICAR2,2021-03-24T00:00:00Z,9.31480333,-83.50849333,1025,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,llorentei,PLELLO,Chupa ojos,1,2
Pérez Zeledón,Víctor Arias 2,VICAR2,2021-03-24T00:00:00Z,9.31480333,-83.50849333,1025,A. Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,R. Montoya/ A.Zuñiga/ M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",9,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,A. Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,2,2
Pérez Zeledón,Víctor Arias 3,VICAR3,2021-03-25T00:00:00Z,9.297065,-83.54352333,648,A. Zuñiga,Orthoptera,Unknown,Unknown,Unknown,Unknown,ORTSPP,Unknown,1,2
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",21,3
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,R. Montoya,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,3
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,3
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,buchwaldi,TETBUC,Mariola negra,6,3
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,3
Pérez Zeledón,Víctor Hugo Sánchez,VICSAN,2021-03-30T00:00:00Z,9.232475,-83.68500167,932,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,3
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,R. Montoya/ A.Zuñiga/ M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",10,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,M.Jimenez,Hymenoptera,Apidae,Meliponini,Oxytrigona,mellicolor,OXYMEL,"Peladora, mea fuego",1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,R. Montoya/ A.Zuñiga/ M. Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",8,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,llorentei,PLELLO,Chupa ojos,1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,2,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragona,perangulata,TETPER,"Mariolón sin piquera, cebrita",1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",6,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",5,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,2
Pérez Zeledón,Wilberth Acuña,WILACU,2021-03-25T00:00:00Z,9.38686,-83.676635,799,A. Zuñiga/M.Jimenez,Diptera,Unknown,Unknown,Unknown,Unknown,DIPSPP,Unknown,2,2
Turrialba,Alexis Meoño,ALEMEO,NA,9.861864,-83.618395,716,NA,Hymenoptera,Apidae,Meliponini,Paratrigona,ornaticeps,PARORN,Limoncito,1,NA
Turrialba,Alexis Meoño,ALEMEO,NA,9.861864,-83.618395,716,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,NA
Turrialba,Alexis Meoño,ALEMEO,NA,9.861864,-83.618395,716,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Alexis Meoño,ALEMEO,NA,9.861864,-83.618395,716,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Alexis Meoño,ALEMEO,NA,9.861864,-83.618395,716,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",2,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",11,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Alexis Solano Fallas,ALESOL,NA,9.983095,-83.6538,872,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,5,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,4,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,NA
Turrialba,Alexis Vega,ALEVEG,NA,9.964988,-83.66213,791,NA,Hymenoptera,Halictidae,Halictini,Unknown,Unknown,HLCSPP,Unknown,1,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",6,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,5,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Antonio Salazar,ANTSAL,NA,9.834009,-83.595304,795,NA,Hymenoptera,Apidae,Meliponini,Trigona,cilipes,TRICIL,Unknown,1,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",4,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Nogueirapis,mirandula,NOGMIR,Unknown,1,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Oxytrigona,mellicolor,OXYMEL,"Peladora, mea fuego",3,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",7,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,6,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,2,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",5,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",3,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",3,NA
Turrialba,Bernardo Hidalgo,BERHID,NA,9.87533,-83.61735,887,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",3,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,2,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Eliseo Brenes Naranjo,ELIBRE,NA,9.943508,-83.709458,1026,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Emilce Fuentes,EMIFUE,NA,9.90874,-83.63053,740,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",4,NA
Turrialba,Emilce Fuentes,EMIFUE,NA,9.90874,-83.63053,740,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Emilce Fuentes,EMIFUE,NA,9.90874,-83.63053,740,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Emilce Fuentes,EMIFUE,NA,9.90874,-83.63053,740,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",7,NA
Turrialba,Emilce Fuentes,EMIFUE,NA,9.90874,-83.63053,740,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",2,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",9,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",5,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Halictidae,Halictini,Lasioglossum,Unknown,LASSPP,Unknown,1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Meliponini,Trigona,Unknown,TRISPP,Unknown,1,NA
Turrialba,Evelio Brenes Meneses,EVEBRE,NA,9.94565,-83.65599,672,NA,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Paratrigona,lophocoriphe,PARLOP,Limoncito,1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Paratrigona,opaca,PAROPA,Limoncito,1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,2,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Plebeia,jatiformis,PLEJAT,"Chupa ojos, mariola sin piquera",2,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,2,NA
Turrialba,Francisco Esquivel,FRAESQ,NA,9.972182,-83.678617,959,NA,Hymenoptera,Halictidae,Halictini,Unknown,Unknown,HLCSPP,Unknown,1,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Cephalotrigona,zexmeniae,CEPZEX,"Tamagá, tamagá amarillo",3,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Melipona,costaricensis,MELCOS,"Jicote barcino, ocular",1,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",2,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Oxytrigona,mellicolor,OXYMEL,"Peladora, mea fuego",1,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,NA
Turrialba,Gerardo Araya Solano,GERARA,NA,9.88786,-83.57619,826,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Melipona,costaricensis,MELCOS,"Jicote barcino, ocular",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",3,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,German Porras #1 [casa],GPHOME,NA,9.98451,-83.65649,920,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Halictidae,Halictini,Halictus,Unknown,HALSPP,Unknown,1,NA
